caldt,vwretd,vwretx
1992-02-03,0.002604,0.002362
1992-02-04,0.009858,0.009536
1992-02-05,0.002355,0.002028
1992-02-06,0.000532,0.000328
1992-02-07,-0.005349,-0.005498
1992-02-10,0.004783,0.004278
1992-02-11,0.000312,0.000225
1992-02-12,0.008709,0.008655
1992-02-13,-0.008016,-0.008085
1992-02-14,-0.002059,-0.002363
1992-02-18,-0.011551,-0.011605
1992-02-19,0.000003,-0.000032
1992-02-20,0.012474,0.012418
1992-02-21,-0.004983,-0.005001
1992-02-24,-0.000364,-0.000621
1992-02-25,-0.004183,-0.004418
1992-02-26,0.011719,0.011702
1992-02-27,-0.000865,-0.000912
1992-02-28,-0.002338,-0.002371
1992-03-02,0.000958,0.000688
1992-03-03,0.000517,0.000263
1992-03-04,-0.007033,-0.007134
1992-03-05,-0.008408,-0.008471
1992-03-06,-0.005362,-0.005507
1992-03-09,0.001412,0.001121
1992-03-10,0.005301,0.005149
1992-03-11,-0.007128,-0.007153
1992-03-12,-0.001260,-0.001281
1992-03-13,0.004298,0.004271
1992-03-16,0.000298,0.000221
1992-03-17,0.007302,0.007214
1992-03-18,0.000023,0.000015
1992-03-19,0.001774,0.001747
1992-03-20,0.001752,0.001745
1992-03-23,-0.002658,-0.002690
1992-03-24,-0.002592,-0.002601
1992-03-25,-0.001184,-0.001618
1992-03-26,-0.000975,-0.001014
1992-03-27,-0.010421,-0.010439
1992-03-30,-0.001860,-0.002036
1992-03-31,0.001499,0.001469
1992-04-01,0.000199,0.000163
1992-04-02,-0.009487,-0.009515
1992-04-03,0.000386,0.000329
1992-04-06,0.009007,0.008592
1992-04-07,-0.017740,-0.017785
1992-04-08,-0.010243,-0.010248
1992-04-09,0.015967,0.015828
1992-04-10,0.007450,0.007343
1992-04-13,0.004585,0.004552
1992-04-14,0.013444,0.013443
1992-04-15,0.007901,0.007900
1992-04-16,-0.002718,-0.002745
1992-04-20,-0.014468,-0.014587
1992-04-21,-0.001111,-0.001165
1992-04-22,-0.000170,-0.000173
1992-04-23,0.002202,0.002190
1992-04-24,-0.004537,-0.004658
1992-04-27,-0.002185,-0.002345
1992-04-28,-0.000772,-0.000932
1992-04-29,0.007670,0.007655
1992-04-30,0.008763,0.008753
1992-05-01,-0.004030,-0.004056
1992-05-04,0.009849,0.009411
1992-05-05,0.001794,0.001653
1992-05-06,0.000615,0.000545
1992-05-07,-0.001465,-0.002114
1992-05-08,-0.000075,-0.000117
1992-05-11,0.005332,0.004876
1992-05-12,-0.004536,-0.004600
1992-05-13,-0.000289,-0.000344
1992-05-14,-0.007544,-0.007619
1992-05-15,-0.005709,-0.005728
1992-05-18,0.005159,0.004820
1992-05-19,0.006926,0.006887
1992-05-20,-0.000583,-0.000631
1992-05-21,-0.005953,-0.005972
1992-05-22,0.002991,0.002782
1992-05-26,-0.006315,-0.006586
1992-05-27,0.001798,0.001758
1992-05-28,0.008447,0.008380
1992-05-29,0.000279,0.000253
1992-06-01,0.004485,0.004197
1992-06-02,-0.005655,-0.005895
1992-06-03,0.001755,0.001726
1992-06-04,-0.002888,-0.003040
1992-06-05,-0.000669,-0.000696
1992-06-08,-0.001225,-0.001363
1992-06-09,-0.008092,-0.008537
1992-06-10,-0.007020,-0.007045
1992-06-11,0.002347,0.002308
1992-06-12,0.002516,0.002489
1992-06-15,-0.000189,-0.000239
1992-06-16,-0.004509,-0.004602
1992-06-17,-0.015123,-0.015130
1992-06-18,-0.004253,-0.004278
1992-06-19,0.006212,0.006193
1992-06-22,-0.002611,-0.002646
1992-06-23,0.002994,0.002980
1992-06-24,-0.001138,-0.001627
1992-06-25,-0.001575,-0.001609
1992-06-26,0.000723,0.000529
1992-06-29,0.013168,0.013108
1992-06-30,0.001630,0.001619
1992-07-01,0.010085,0.010050
1992-07-02,-0.002419,-0.002435
1992-07-06,0.004066,0.003644
1992-07-07,-0.009928,-0.009978
1992-07-08,0.001544,0.001541
1992-07-09,0.009397,0.009276
1992-07-10,0.002065,0.002056
1992-07-13,0.001621,0.001577
1992-07-14,0.006365,0.006323
1992-07-15,-0.000692,-0.000693
1992-07-16,0.000977,0.000924
1992-07-17,-0.004957,-0.004983
1992-07-20,-0.004796,-0.004879
1992-07-21,0.001226,0.001183
1992-07-22,-0.006405,-0.006416
1992-07-23,0.002420,0.002409
1992-07-24,-0.000374,-0.000386
1992-07-27,0.000460,0.000207
1992-07-28,0.012868,0.012733
1992-07-29,0.010273,0.010197
1992-07-30,0.003703,0.003682
1992-07-31,0.001840,0.001795
1992-08-03,0.002296,0.002036
1992-08-04,-0.000991,-0.001323
1992-08-05,-0.004968,-0.004981
1992-08-06,-0.003484,-0.003744
1992-08-07,-0.002138,-0.002437
1992-08-10,0.000168,-0.000272
1992-08-11,-0.001202,-0.001265
1992-08-12,-0.003152,-0.003201
1992-08-13,0.000398,0.000356
1992-08-14,0.004852,0.004688
1992-08-17,0.001964,0.001779
1992-08-18,0.000837,0.000674
1992-08-19,-0.006133,-0.006168
1992-08-20,-0.000376,-0.000409
1992-08-21,-0.007051,-0.007075
1992-08-24,-0.010951,-0.011070
1992-08-25,0.000546,0.000393
1992-08-26,0.004814,0.004592
1992-08-27,0.002197,0.002165
1992-08-28,0.002434,0.002407
1992-08-31,-0.001002,-0.001274
1992-09-01,0.004349,0.004168
1992-09-02,0.005338,0.005261
1992-09-03,0.001435,0.001338
1992-09-04,-0.001881,-0.002018
1992-09-08,-0.005564,-0.005610
1992-09-09,0.003931,0.003518
1992-09-10,0.008037,0.007989
1992-09-11,0.000205,0.000197
1992-09-14,0.013743,0.013677
1992-09-15,-0.010773,-0.010883
1992-09-16,-0.000823,-0.000824
1992-09-17,0.000305,0.000277
1992-09-18,0.005143,0.005140
1992-09-21,-0.001371,-0.001539
1992-09-22,-0.010043,-0.010064
1992-09-23,-0.000416,-0.000433
1992-09-24,0.003435,0.002996
1992-09-25,-0.010147,-0.010188
1992-09-28,0.002974,0.002834
1992-09-29,0.000966,0.000893
1992-09-30,0.003642,0.003603
1992-10-01,-0.004258,-0.004292
1992-10-02,-0.012346,-0.012357
1992-10-05,-0.007906,-0.008325
1992-10-06,0.001582,0.001527
1992-10-07,-0.005360,-0.005362
1992-10-08,0.007877,0.007751
1992-10-09,-0.010083,-0.010144
1992-10-12,0.009071,0.009071
1992-10-13,0.004530,0.004517
1992-10-14,0.000253,0.000227
1992-10-15,0.000912,0.000857
1992-10-16,0.004334,0.004327
1992-10-19,0.008913,0.008820
1992-10-20,0.001843,0.001793
1992-10-21,0.001445,0.001434
1992-10-22,-0.001529,-0.001530
1992-10-23,-0.001110,-0.001129
1992-10-26,0.008032,0.007782
1992-10-27,0.000672,0.000504
1992-10-28,0.004809,0.004783
1992-10-29,0.002814,0.002807
1992-10-30,-0.003089,-0.003107
1992-11-02,0.007903,0.007630
1992-11-03,-0.004744,-0.004988
1992-11-04,-0.004687,-0.004879
1992-11-05,0.004478,0.003981
1992-11-06,0.000003,-0.000418
1992-11-09,0.003186,0.003047
1992-11-10,0.001500,0.001452
1992-11-11,0.008490,0.008490
1992-11-12,0.000909,0.000854
1992-11-13,-0.000173,-0.000234
1992-11-16,-0.003264,-0.003514
1992-11-17,-0.003991,-0.004156
1992-11-18,0.007952,0.007925
1992-11-19,0.002514,0.002463
1992-11-20,0.006691,0.006601
1992-11-23,-0.002786,-0.002932
1992-11-24,0.005780,0.005468
1992-11-25,0.003950,0.003914
1992-11-27,0.002414,0.002393
1992-11-30,0.003566,0.003396
1992-12-01,-0.000414,-0.000679
1992-12-02,-0.001787,-0.001884
1992-12-03,0.000825,0.000760
1992-12-04,0.005063,0.004953
1992-12-07,0.006344,0.006192
1992-12-08,0.003187,0.003116
1992-12-09,-0.002866,-0.003225
1992-12-10,-0.002946,-0.002959
1992-12-11,-0.001572,-0.001613
1992-12-14,-0.001608,-0.001704
1992-12-15,-0.001859,-0.001965
1992-12-16,-0.003274,-0.003279
1992-12-17,0.008798,0.008748
1992-12-18,0.010609,0.010585
1992-12-21,-0.000687,-0.000724
1992-12-22,-0.000409,-0.000414
1992-12-23,-0.001197,-0.001235
1992-12-24,0.002033,0.001552
1992-12-28,-0.000755,-0.000828
1992-12-29,-0.000267,-0.000309
1992-12-30,0.002178,0.002155
1992-12-31,-0.001406,-0.001437
1993-01-04,-0.002615,-0.002947
1993-01-05,-0.001476,-0.001622
1993-01-06,0.001454,0.001446
1993-01-07,-0.007372,-0.007388
1993-01-08,-0.003886,-0.003911
1993-01-11,0.004118,0.003979
1993-01-12,0.000159,0.000142
1993-01-13,0.004877,0.004805
1993-01-14,0.007283,0.007282
1993-01-15,0.003704,0.003604
1993-01-18,0.000170,0.000170
1993-01-19,-0.002324,-0.002362
1993-01-20,-0.002283,-0.002292
1993-01-21,0.004059,0.004059
1993-01-22,0.002733,0.002725
1993-01-25,0.007559,0.007322
1993-01-26,0.000706,0.000593
1993-01-27,-0.005278,-0.005284
1993-01-28,0.000013,-0.000001
1993-01-29,0.001104,0.001073
1993-02-01,0.008210,0.008042
1993-02-02,0.001565,0.001324
1993-02-03,0.009288,0.009252
1993-02-04,0.005630,0.005170
1993-02-05,-0.002800,-0.002890
1993-02-08,-0.001772,-0.002179
1993-02-09,-0.006301,-0.006517
1993-02-10,0.002269,0.002229
1993-02-11,0.002945,0.002922
1993-02-12,-0.005654,-0.005861
1993-02-16,-0.025862,-0.025993
1993-02-17,-0.003965,-0.004001
1993-02-18,-0.001383,-0.001439
1993-02-19,0.004327,0.004273
1993-02-22,-0.001215,-0.001437
1993-02-23,-0.000278,-0.000507
1993-02-24,0.013808,0.013755
1993-02-25,0.004025,0.004001
1993-02-26,0.003159,0.003109
1993-03-01,-0.001302,-0.001499
1993-03-02,0.011548,0.011333
1993-03-03,0.004878,0.004717
1993-03-04,-0.003630,-0.003762
1993-03-05,-0.001313,-0.001466
1993-03-08,0.015258,0.015117
1993-03-09,0.000977,0.000665
1993-03-10,0.004807,0.004796
1993-03-11,-0.003393,-0.003434
1993-03-12,-0.007092,-0.007117
1993-03-15,0.003220,0.003162
1993-03-16,-0.000366,-0.000443
1993-03-17,-0.006793,-0.006830
1993-03-18,0.006452,0.006437
1993-03-19,-0.004361,-0.004370
1993-03-22,-0.004087,-0.004112
1993-03-23,-0.000550,-0.000558
1993-03-24,-0.001474,-0.001495
1993-03-25,0.006459,0.006064
1993-03-26,-0.003674,-0.003694
1993-03-29,0.004251,0.004127
1993-03-30,0.003776,0.003577
1993-03-31,0.001576,0.001554
1993-04-01,-0.003257,-0.003273
1993-04-02,-0.019036,-0.019405
1993-04-05,0.001157,0.001052
1993-04-06,-0.004066,-0.004084
1993-04-07,0.003148,0.003144
1993-04-08,-0.002071,-0.002193
1993-04-12,0.012213,0.012169
1993-04-13,0.003381,0.003357
1993-04-14,-0.000281,-0.000287
1993-04-15,-0.001545,-0.001595
1993-04-16,0.000319,0.000315
1993-04-19,-0.003324,-0.003409
1993-04-20,-0.004922,-0.004957
1993-04-21,-0.001578,-0.001589
1993-04-22,-0.006802,-0.006803
1993-04-23,-0.005138,-0.005143
1993-04-26,-0.009565,-0.009835
1993-04-27,0.008341,0.008217
1993-04-28,0.001648,0.001635
1993-04-29,0.002206,0.002180
1993-04-30,0.003898,0.003883
1993-05-03,0.005280,0.005047
1993-05-04,0.005628,0.005383
1993-05-05,0.003117,0.002983
1993-05-06,-0.002661,-0.002830
1993-05-07,-0.001224,-0.001556
1993-05-10,0.001909,0.001399
1993-05-11,0.003054,0.002988
1993-05-12,0.000346,0.000285
1993-05-13,-0.010594,-0.010644
1993-05-14,-0.000201,-0.000275
1993-05-17,0.001101,0.000878
1993-05-18,0.000828,0.000717
1993-05-19,0.013576,0.013532
1993-05-20,0.006614,0.006582
1993-05-21,-0.007490,-0.007517
1993-05-24,0.002864,0.002650
1993-05-25,0.002933,0.002680
1993-05-26,0.009680,0.009655
1993-05-27,-0.001434,-0.001455
1993-05-28,-0.003797,-0.003971
1993-06-01,0.007014,0.006896
1993-06-02,0.000655,0.000415
1993-06-03,-0.001821,-0.001884
1993-06-04,-0.005294,-0.005380
1993-06-07,-0.006375,-0.006521
1993-06-08,-0.007302,-0.007369
1993-06-09,0.002752,0.002338
1993-06-10,-0.000952,-0.000992
1993-06-11,0.003408,0.003382
1993-06-14,0.001398,0.001291
1993-06-15,-0.001233,-0.001418
1993-06-16,0.001551,0.001534
1993-06-17,0.002253,0.002227
1993-06-18,-0.008590,-0.008604
1993-06-21,0.003790,0.003745
1993-06-22,-0.000727,-0.000737
1993-06-23,-0.004067,-0.004069
1993-06-24,0.006704,0.006291
1993-06-25,0.003476,0.003458
1993-06-28,0.009658,0.009521
1993-06-29,-0.001965,-0.002006
1993-06-30,0.001342,0.001333
1993-07-01,-0.001565,-0.001611
1993-07-02,-0.004339,-0.004738
1993-07-06,-0.007339,-0.007412
1993-07-07,0.001197,0.001191
1993-07-08,0.009441,0.009438
1993-07-09,0.000738,0.000621
1993-07-12,0.001868,0.001832
1993-07-13,-0.000401,-0.000429
1993-07-14,0.003847,0.003816
1993-07-15,-0.001977,-0.002025
1993-07-16,-0.006795,-0.006798
1993-07-19,-0.001340,-0.001432
1993-07-20,0.002477,0.002431
1993-07-21,-0.000773,-0.000784
1993-07-22,-0.005532,-0.005534
1993-07-23,0.004527,0.004518
1993-07-26,0.005441,0.005233
1993-07-27,-0.001905,-0.002058
1993-07-28,-0.000385,-0.000398
1993-07-29,0.005474,0.005463
1993-07-30,-0.003444,-0.003463
1993-08-02,0.004145,0.003916
1993-08-03,-0.000173,-0.000450
1993-08-04,0.000112,0.000016
1993-08-05,-0.001034,-0.001132
1993-08-06,0.001617,0.001567
1993-08-09,0.004838,0.004246
1993-08-10,-0.001235,-0.001354
1993-08-11,0.001395,0.001345
1993-08-12,-0.002905,-0.002961
1993-08-13,0.001830,0.001770
1993-08-16,0.005155,0.004907
1993-08-17,0.003123,0.003000
1993-08-18,0.005704,0.005688
1993-08-19,0.000398,0.000336
1993-08-20,0.000162,0.000146
1993-08-23,-0.001097,-0.001190
1993-08-24,0.008785,0.008735
1993-08-25,0.000602,0.000475
1993-08-26,0.000619,0.000403
1993-08-27,-0.000539,-0.000550
1993-08-30,0.003004,0.002826
1993-08-31,0.004468,0.004343
1993-09-01,0.000430,0.000332
1993-09-02,-0.001749,-0.001832
1993-09-03,0.000639,0.000421
1993-09-07,-0.007682,-0.007713
1993-09-08,-0.006688,-0.006715
1993-09-09,0.003959,0.003547
1993-09-10,0.008275,0.008254
1993-09-13,-0.000125,-0.000189
1993-09-14,-0.005207,-0.005281
1993-09-15,0.003547,0.003504
1993-09-16,-0.002251,-0.002292
1993-09-17,-0.000802,-0.000809
1993-09-20,-0.005545,-0.005726
1993-09-21,-0.005785,-0.005791
1993-09-22,0.008295,0.008206
1993-09-23,0.004650,0.004645
1993-09-24,0.000869,0.000486
1993-09-27,0.007651,0.007537
1993-09-28,0.000735,0.000726
1993-09-29,-0.001655,-0.001705
1993-09-30,-0.000756,-0.000793
1993-10-01,0.003285,0.003205
1993-10-04,0.000755,0.000431
1993-10-05,-0.000281,-0.000350
1993-10-06,0.000006,-0.000014
1993-10-07,-0.002885,-0.002903
1993-10-08,0.001709,0.001563
1993-10-11,0.002123,0.002123
1993-10-12,0.002522,0.002501
1993-10-13,0.002099,0.002088
1993-10-14,0.008783,0.008713
1993-10-15,0.004811,0.004809
1993-10-18,-0.002638,-0.002725
1993-10-19,-0.007646,-0.007687
1993-10-20,-0.000962,-0.000971
1993-10-21,-0.000598,-0.000601
1993-10-22,-0.002273,-0.002277
1993-10-25,0.000246,0.000058
1993-10-26,-0.001302,-0.001470
1993-10-27,0.002388,0.002373
1993-10-28,0.005229,0.005214
1993-10-29,0.002566,0.002547
1993-11-01,0.002771,0.002589
1993-11-02,-0.000753,-0.000972
1993-11-03,-0.011894,-0.011951
1993-11-04,-0.013024,-0.013287
1993-11-05,0.004101,0.003659
1993-11-08,0.002856,0.002613
1993-11-09,0.001959,0.001869
1993-11-10,0.006414,0.006369
1993-11-11,-0.000667,-0.000667
1993-11-12,0.004444,0.004406
1993-11-15,-0.004235,-0.004469
1993-11-16,0.003557,0.003426
1993-11-17,-0.005253,-0.005309
1993-11-18,-0.003911,-0.003950
1993-11-19,-0.002876,-0.002978
1993-11-22,-0.010593,-0.010645
1993-11-23,0.005315,0.005190
1993-11-24,0.004807,0.004483
1993-11-26,0.002375,0.002352
1993-11-29,-0.002142,-0.002288
1993-11-30,-0.000650,-0.000750
1993-12-01,0.003473,0.003394
1993-12-02,0.002413,0.002258
1993-12-03,0.004064,0.004056
1993-12-06,0.002907,0.002687
1993-12-07,0.000603,0.000538
1993-12-08,-0.000171,-0.000180
1993-12-09,-0.004129,-0.004481
1993-12-10,-0.000557,-0.000593
1993-12-13,0.001852,0.001784
1993-12-14,-0.006266,-0.006362
1993-12-15,-0.001981,-0.002006
1993-12-16,0.002344,0.002309
1993-12-17,0.006307,0.006265
1993-12-20,-0.000624,-0.000653
1993-12-21,-0.002439,-0.002463
1993-12-22,0.003131,0.003121
1993-12-23,0.001719,0.001687
1993-12-27,0.005824,0.005247
1993-12-28,0.002456,0.002422
1993-12-29,0.001305,0.001285
1993-12-30,-0.002106,-0.002145
1993-12-31,-0.000560,-0.000596
1994-01-03,-0.003738,-0.003889
1994-01-04,0.002817,0.002533
1994-01-05,0.002375,0.002344
1994-01-06,-0.000598,-0.000605
1994-01-07,0.004656,0.004634
1994-01-10,0.008585,0.008433
1994-01-11,-0.001424,-0.001438
1994-01-12,0.000366,0.000365
1994-01-13,-0.001463,-0.001533
1994-01-14,0.004686,0.004606
1994-01-17,-0.001830,-0.001830
1994-01-18,0.001400,0.001371
1994-01-19,-0.000383,-0.000409
1994-01-20,0.001709,0.001708
1994-01-21,-0.000625,-0.000631
1994-01-24,-0.004407,-0.004500
1994-01-25,-0.002541,-0.002691
1994-01-26,0.004019,0.003957
1994-01-27,0.007318,0.007316
1994-01-28,0.004216,0.004180
1994-01-31,0.006030,0.005869
1994-02-01,-0.002319,-0.002536
1994-02-02,0.004276,0.004224
1994-02-03,-0.002053,-0.002137
1994-02-04,-0.022832,-0.023200
1994-02-07,0.003101,0.002891
1994-02-08,0.000813,0.000768
1994-02-09,0.004321,0.004030
1994-02-10,-0.006432,-0.006481
1994-02-11,0.000111,0.000067
1994-02-14,0.000970,0.000755
1994-02-15,0.004594,0.004432
1994-02-16,0.000802,0.000763
1994-02-17,-0.004293,-0.004319
1994-02-18,-0.004819,-0.004972
1994-02-22,0.005963,0.005777
1994-02-23,-0.001440,-0.001633
1994-02-24,-0.012428,-0.012458
1994-02-25,0.003666,0.003646
1994-02-28,0.004301,0.004097
1994-03-01,-0.005285,-0.005375
1994-03-02,-0.001408,-0.001676
1994-03-03,-0.002020,-0.002067
1994-03-04,0.004599,0.004489
1994-03-07,0.005603,0.005464
1994-03-08,-0.002198,-0.002253
1994-03-09,0.001747,0.001348
1994-03-10,-0.005796,-0.005825
1994-03-11,0.004105,0.004085
1994-03-14,0.002915,0.002839
1994-03-15,0.000431,0.000334
1994-03-16,0.005495,0.005467
1994-03-17,0.003110,0.003066
1994-03-18,0.000596,0.000588
1994-03-21,-0.005101,-0.005137
1994-03-22,0.000759,0.000746
1994-03-23,0.000634,0.000632
1994-03-24,-0.009548,-0.009579
1994-03-25,-0.005956,-0.006431
1994-03-28,-0.004821,-0.004836
1994-03-29,-0.017818,-0.017873
1994-03-30,-0.015226,-0.015253
1994-03-31,-0.001436,-0.001468
1994-04-04,-0.016178,-0.016394
1994-04-05,0.023775,0.023575
1994-04-06,0.000570,0.000560
1994-04-07,0.006128,0.006122
1994-04-08,-0.007574,-0.007641
1994-04-11,0.003099,0.002953
1994-04-12,-0.004961,-0.005009
1994-04-13,-0.005804,-0.005817
1994-04-14,0.000383,0.000322
1994-04-15,0.000368,0.000368
1994-04-18,-0.008180,-0.008271
1994-04-19,-0.002914,-0.002955
1994-04-20,-0.003963,-0.003972
1994-04-21,0.014565,0.014564
1994-04-22,0.000040,0.000035
1994-04-25,0.010260,0.010042
1994-04-26,0.001006,0.000752
1994-04-28,-0.005135,-0.005158
1994-04-29,0.004601,0.004592
1994-05-02,0.005435,0.005153
1994-05-03,-0.000019,-0.000158
1994-05-04,-0.001384,-0.001497
1994-05-05,-0.000921,-0.001155
1994-05-06,-0.008423,-0.008519
1994-05-09,-0.012205,-0.012814
1994-05-10,0.005813,0.005699
1994-05-11,-0.009966,-0.010041
1994-05-12,0.003661,0.003614
1994-05-13,0.000398,0.000373
1994-05-16,-0.001098,-0.001357
1994-05-17,0.008056,0.007928
1994-05-18,0.011022,0.010978
1994-05-19,0.006050,0.006002
1994-05-20,-0.001934,-0.001952
1994-05-23,-0.002847,-0.002977
1994-05-24,0.003675,0.003510
1994-05-25,0.002551,0.002313
1994-05-26,0.002455,0.002445
1994-05-27,0.001083,0.000904
1994-05-31,-0.001110,-0.001158
1994-06-01,0.002468,0.002406
1994-06-02,0.001566,0.001387
1994-06-03,0.004816,0.004780
1994-06-06,0.000032,-0.000207
1994-06-07,-0.002335,-0.002397
1994-06-08,-0.004228,-0.004243
1994-06-09,0.000325,-0.000126
1994-06-10,0.002676,0.002662
1994-06-13,0.000597,0.000530
1994-06-14,0.005370,0.005295
1994-06-15,-0.002869,-0.002909
1994-06-16,0.001944,0.001891
1994-06-17,-0.006465,-0.006474
1994-06-20,-0.009129,-0.009167
1994-06-21,-0.009209,-0.009227
1994-06-22,0.003564,0.003558
1994-06-23,-0.008466,-0.008472
1994-06-24,-0.013796,-0.014201
1994-06-27,0.008517,0.008398
1994-06-28,-0.002430,-0.002610
1994-06-29,0.003717,0.003641
1994-06-30,-0.004662,-0.004698
1994-07-01,0.004421,0.004211
1994-07-05,-0.000142,-0.000348
1994-07-06,-0.000266,-0.000297
1994-07-07,0.004908,0.004906
1994-07-08,0.001885,0.001875
1994-07-11,-0.002493,-0.002649
1994-07-12,0.001046,0.001014
1994-07-13,0.003775,0.003770
1994-07-14,0.009595,0.009517
1994-07-15,0.001205,0.001200
1994-07-18,0.001978,0.001881
1994-07-19,-0.002279,-0.002322
1994-07-20,-0.005033,-0.005041
1994-07-21,0.001606,0.001605
1994-07-22,0.000607,0.000600
1994-07-25,0.001687,0.001469
1994-07-26,-0.001486,-0.001629
1994-07-27,-0.002338,-0.002393
1994-07-28,0.002472,0.002463
1994-07-29,0.009268,0.009231
1994-08-01,0.005240,0.005015
1994-08-02,0.001339,0.001095
1994-08-03,0.000375,0.000346
1994-08-04,-0.004757,-0.004979
1994-08-05,-0.002988,-0.003018
1994-08-08,0.002179,0.001978
1994-08-09,0.000865,0.000446
1994-08-10,0.005342,0.005263
1994-08-11,-0.002709,-0.002749
1994-08-12,0.005340,0.005276
1994-08-15,0.000008,-0.000253
1994-08-16,0.005957,0.005834
1994-08-17,0.001813,0.001773
1994-08-18,-0.003310,-0.003344
1994-08-19,0.001372,0.001340
1994-08-22,-0.001749,-0.001877
1994-08-23,0.005292,0.005267
1994-08-24,0.007261,0.007209
1994-08-25,-0.000543,-0.000673
1994-08-26,0.010683,0.010476
1994-08-29,0.001949,0.001756
1994-08-30,0.003611,0.003543
1994-08-31,-0.000536,-0.000562
1994-09-01,-0.004520,-0.004657
1994-09-02,-0.002601,-0.002897
1994-09-06,0.000327,0.000283
1994-09-07,0.000008,-0.000004
1994-09-08,0.004577,0.004550
1994-09-09,-0.008630,-0.009050
1994-09-12,-0.004105,-0.004199
1994-09-13,0.003248,0.003192
1994-09-14,0.002531,0.002515
1994-09-15,0.011038,0.010985
1994-09-16,-0.004598,-0.004606
1994-09-19,-0.000810,-0.000869
1994-09-20,-0.013782,-0.013827
1994-09-21,-0.005306,-0.005319
1994-09-22,-0.000808,-0.000812
1994-09-23,-0.003000,-0.003008
1994-09-26,0.001808,0.001262
1994-09-27,0.001821,0.001791
1994-09-28,0.005919,0.005912
1994-09-29,-0.003335,-0.003447
1994-09-30,0.002191,0.002143
1994-10-03,-0.002481,-0.002775
1994-10-04,-0.014293,-0.014468
1994-10-05,-0.003850,-0.003852
1994-10-06,-0.001869,-0.001893
1994-10-07,0.005892,0.005744
1994-10-10,0.007458,0.007458
1994-10-11,0.012321,0.012281
1994-10-12,0.000321,0.000307
1994-10-13,0.003491,0.003490
1994-10-14,0.001634,0.001559
1994-10-17,-0.000486,-0.000579
1994-10-18,-0.001997,-0.002040
1994-10-19,0.004693,0.004665
1994-10-20,-0.006178,-0.006178
1994-10-21,-0.003737,-0.003742
1994-10-24,-0.007427,-0.007511
1994-10-25,-0.000448,-0.000606
1994-10-26,0.002656,0.002524
1994-10-27,0.006009,0.006003
1994-10-28,0.014662,0.014621
1994-10-31,-0.001537,-0.001697
1994-11-01,-0.007543,-0.007740
1994-11-02,-0.002429,-0.002523
1994-11-03,0.002398,0.002300
1994-11-04,-0.008857,-0.009268
1994-11-07,-0.000546,-0.000774
1994-11-08,0.004834,0.004559
1994-11-09,-0.000907,-0.000981
1994-11-10,-0.002515,-0.002570
1994-11-11,-0.003899,-0.003899
1994-11-14,0.006481,0.006260
1994-11-15,-0.000829,-0.000877
1994-11-16,0.000412,0.000285
1994-11-17,-0.004403,-0.004452
1994-11-18,-0.004279,-0.004429
1994-11-21,-0.007224,-0.007270
1994-11-22,-0.017764,-0.017786
1994-11-23,-0.001167,-0.001303
1994-11-25,0.006537,0.006216
1994-11-28,0.003364,0.003195
1994-11-29,0.002467,0.002405
1994-11-30,-0.001609,-0.001654
1994-12-01,-0.009757,-0.009886
1994-12-02,0.007190,0.007062
1994-12-05,0.000911,0.000677
1994-12-06,-0.001555,-0.001607
1994-12-07,-0.005231,-0.005260
1994-12-08,-0.013779,-0.013808
1994-12-09,0.001505,0.001067
1994-12-12,0.003751,0.003650
1994-12-13,0.002378,0.002292
